title,year,genre,rating
"Creature from the Black Lagoon, The",1954,Adventure,2.125
"Invisible Man, The",1933,Horror,3.5
"Killer Shrews, The",1959,Horror,0.5
Runaway,1984,Sci-Fi,2.625
"Slumber Party Massacre, The",1982,Horror,2.75
Slumber Party Massacre II,1987,Horror,5.0
Slumber Party Massacre III,1990,Horror,5.0
Sorority House Massacre,1986,Horror,5.0
Sorority House Massacre II,1990,Horror,5.0
Bamboozled,2000,Comedy,2.9375
Digimon: The Movie,2000,Adventure,3.0
Get Carter,2000,Action,2.5
Get Carter,1971,Action,3.3333333333333335
Meet the Parents,2000,Comedy,3.4175824175824174
Requiem for a Dream,2000,Drama,3.921875
Tigerland,2000,Drama,3.5625
Two Family House,2000,Drama,5.0
"Contender, The",2000,Drama,3.0714285714285716
Dr. T and the Women,2000,Comedy,2.125
"Ladies Man, The",2000,Comedy,1.5833333333333333
Billy Jack,1971,Action,2.6666666666666665
Billy Jack Goes to Washington,1977,Drama,2.0
"Time Machine, The",1960,Action,3.625
Ghoulies II,1987,Comedy,1.5
"Unsinkable Molly Brown, The",1964,Musical,3.75
"Adventures of Ichabod and Mr. Toad, The",1949,Animation,3.0
"Strange Love of Martha Ivers, The",1946,Drama,3.5
Detour,1945,Crime,3.5
Billy Elliot,2000,Drama,3.8513513513513513
Bedazzled,2000,Comedy,3.074074074074074
Pay It Forward,2000,Drama,3.4423076923076925
"Private Eyes, The",1981,Comedy,2.75
"Legend of Drunken Master, The (Jui kuen II)",1994,Action,4.125
Book of Shadows: Blair Witch 2,2000,Crime,1.125
"Little Vampire, The",2000,Adventure,3.0
Charlie's Angels,2000,Action,2.7222222222222223
"Legend of Bagger Vance, The",2000,Drama,3.066666666666667
Little Nicky,2000,Comedy,2.5
Men of Honor,2000,Drama,3.392857142857143
Red Planet,2000,Action,2.3461538461538463
You Can Count on Me,2000,Drama,4.166666666666667
Diamonds Are Forever,1971,Action,3.5
"Eagle Has Landed, The",1976,Drama,3.25
"6th Day, The",2000,Action,2.8
Bounce,2000,Drama,2.4166666666666665
How the Grinch Stole Christmas (a.k.a. The Grinch),2000,Children,3.0454545454545454
One Day in September,1999,Documentary,4.0
Rugrats in Paris: The Movie,2000,Animation,2.25
102 Dalmatians,2000,Children,2.7777777777777777
Malèna,2000,Drama,3.7
Quills,2000,Drama,3.0
Unbreakable,2000,Drama,3.4794520547945207
"Crouching Tiger, Hidden Dragon (Wo hu cang long)",2000,Action,3.8363636363636364
Dungeons & Dragons,2000,Action,1.8333333333333333
Proof of Life,2000,Drama,3.0416666666666665
Vertical Limit,2000,Action,2.607142857142857
"Bounty, The",1984,Adventure,3.0
"Planes, Trains & Automobiles",1987,Comedy,3.8518518518518516
She's Having a Baby,1988,Comedy,3.3333333333333335
"Living Daylights, The",1987,Action,3.2916666666666665
Transformers: The Movie,1986,Adventure,3.357142857142857
Wall Street,1987,Drama,3.75
Born on the Fourth of July,1989,Drama,3.5384615384615383
Talk Radio,1988,Drama,3.0
Brewster's Millions,1985,Comedy,2.9375
Snatch,2000,Comedy,4.155913978494624
Punchline,1988,Comedy,2.5
Chocolat,2000,Drama,3.521276595744681
"Dude, Where's My Car?",2000,Comedy,2.727272727272727
"Emperor's New Groove, The",2000,Adventure,3.7162162162162162
Pollock,2000,Drama,3.5357142857142856
What Women Want,2000,Comedy,3.138888888888889
Finding Forrester,2000,Drama,3.7142857142857144
"Gift, The",2000,Thriller,2.923076923076923
Before Night Falls,2000,Drama,4.3
Cast Away,2000,Drama,3.7
"Family Man, The",2000,Comedy,3.130434782608696
"House of Mirth, The",2000,Romance,2.1666666666666665
Miss Congeniality,2000,Comedy,3.0546875
"O Brother, Where Art Thou?",2000,Adventure,3.8085106382978724
State and Main,2000,Comedy,3.875
Dracula 2000,2000,Horror,1.8
All the Pretty Horses,2000,Drama,2.5
"Everlasting Piece, An",2000,Comedy,4.0
Thirteen Days,2000,Drama,3.923076923076923
Traffic,2000,Crime,3.9
"Claim, The",2000,Romance,2.8333333333333335
Shadow of the Vampire,2000,Drama,3.1363636363636362
House of Games,1987,Crime,3.8125
Annie,1982,Children,3.125
Don't Tell Mom the Babysitter's Dead,1991,Comedy,2.3461538461538463
"Officer and a Gentleman, An",1982,Drama,3.642857142857143
"Alamo, The",1960,Action,3.375
At Close Range,1986,Crime,3.3333333333333335
Friendly Persuasion,1956,Drama,4.0
Gettysburg,1993,Drama,3.6666666666666665
Horrors of Spider Island (Ein Toter Hing im Netz),1960,Horror,0.5
Antitrust,2001,Crime,3.5625
Double Take,2001,Action,2.5
Save the Last Dance,2001,Drama,2.84375
Panic,2000,Drama,4.0
"Pledge, The",2001,Crime,3.2857142857142856
The Man in the Moon,1991,Drama,4.0
Mystic Pizza,1988,Comedy,3.375
Prelude to a Kiss,1992,Comedy,2.5
Coffy,1973,Action,3.5
Foxy Brown,1974,Action,2.5
I'm Gonna Git You Sucka,1988,Action,2.875
Untamed Heart,1993,Drama,3.375
Sugar & Spice,2001,Comedy,2.7142857142857144
"Wedding Planner, The",2001,Comedy,2.909090909090909
"Legend of Rita, The (Stille nach dem Schuß, Die)",1999,Drama,3.0
"With a Friend Like Harry... (Harry, un ami qui vous veut du bien)",2000,Drama,4.5
Amazing Grace and Chuck,1987,Drama,4.0
Amazon Women on the Moon,1987,Comedy,4.25
Baby Boom,1987,Comedy,3.25
Back to the Beach,1987,Comedy,1.8333333333333333
Barfly,1987,Comedy,3.5
Best Seller,1987,Thriller,4.0
Beverly Hills Cop II,1987,Action,2.8684210526315788
Beverly Hills Cop,1984,Action,3.402173913043478
"Big Easy, The",1987,Action,3.5
Born in East L.A.,1987,Comedy,2.0
"Brave Little Toaster, The",1987,Animation,3.5625
Can't Buy Me Love,1987,Comedy,3.25
Cherry 2000,1987,Romance,2.25
Cop,1988,Thriller,1.5
Eddie Murphy Raw,1987,Comedy,3.5
Empire of the Sun,1987,Action,3.95
Ernest Goes to Camp,1987,Comedy,1.4
"Evil Dead, The",1981,Fantasy,3.8181818181818183
Flowers in the Attic,1987,Drama,2.5714285714285716
"Fourth Protocol, The",1987,Thriller,3.0
Gardens of Stone,1987,Drama,3.0
"Glass Menagerie, The",1987,Drama,3.0
Hiding Out,1987,Comedy,2.0
Hollywood Shuffle,1987,Comedy,5.0
Hope and Glory,1987,Drama,4.333333333333333
Innerspace,1987,Action,3.125
Ishtar,1987,Comedy,2.0
Jaws: The Revenge,1987,Horror,1.25
Leonard Part 6,1987,Comedy,0.75
Less Than Zero,1987,Drama,3.5
"Like Father, Like Son",1987,Comedy,1.6666666666666667
"Lost Boys, The",1987,Comedy,3.7115384615384617
Made in Heaven,1987,Fantasy,1.0
Maid to Order,1987,Comedy,1.8333333333333333
Making Mr. Right,1987,Comedy,1.8333333333333333
Mannequin,1987,Comedy,2.625
Masters of the Universe,1987,Action,2.5625
"Monster Squad, The",1987,Adventure,5.0
My Demon Lover,1987,Comedy,1.0
No Man's Land,1987,Crime,3.0
Head Over Heels,2001,Comedy,2.5
Left Behind: The Movie,2000,Action,4.25
Valentine,2001,Horror,3.5
In the Mood For Love (Fa yeung nin wa),2000,Drama,4.214285714285714
"Million Dollar Hotel, The",2001,Drama,3.0
Nico and Dani (Krámpack),2000,Comedy,4.0
Hannibal,2001,Horror,2.9358974358974357
Saving Silverman (Evil Woman),2001,Comedy,2.772727272727273
Vatel,2000,Drama,4.25
Down to Earth,2001,Comedy,2.4166666666666665
Recess: School's Out,2001,Animation,4.0
Sweet November,2001,Drama,3.3125
Company Man,2000,Comedy,2.0
"Price of Milk, The",2000,Comedy,4.5
Monkeybone,2001,Animation,2.0833333333333335
3000 Miles to Graceland,2001,Action,2.7142857142857144
"Widow of St. Pierre, The (Veuve de Saint-Pierre, La)",2000,Drama,4.125
"Mexican, The",2001,Action,3.347826086956522
"Caveman's Valentine, The",2001,Drama,3.5
Series 7: The Contenders,2001,Action,2.5
15 Minutes,2001,Thriller,3.0
Get Over It,2001,Comedy,2.75
Long Night's Journey Into Day,2000,Documentary,4.0
Avalon,1990,Drama,3.0
Gray's Anatomy,1996,Comedy,3.625
Of Mice and Men,1939,Drama,3.5
Reform School Girls,1986,Action,5.0
Tapeheads,1988,Comedy,2.0
"Bishop's Wife, The",1947,Comedy,4.0
Lilies of the Field,1963,Drama,3.8333333333333335
"Greatest Story Ever Told, The",1965,Drama,2.5
Elmer Gantry,1960,Drama,4.0
Alfie,1966,Comedy,3.25
"Fantasticks, The",1995,Musical,4.0
"Abominable Dr. Phibes, The",1971,Horror,3.8333333333333335
Real Life,1979,Comedy,3.0
Battle Beyond the Stars,1980,Sci-Fi,3.0
Double Impact,1991,Action,3.25
Fuzz,1972,Drama,3.0
Harley Davidson and the Marlboro Man,1991,Action,3.1666666666666665
Losin' It,1983,Comedy,1.0
Mermaids,1990,Comedy,3.1666666666666665
Navy Seals,1990,Action,2.0
Manhunter,1986,Action,3.9166666666666665
Reversal of Fortune,1990,Drama,3.75
Death on the Nile,1978,Crime,3.0
Revenge of the Nerds,1984,Comedy,2.8846153846153846
Revenge of the Nerds II: Nerds in Paradise,1987,Comedy,2.0833333333333335
4 Little Girls,1997,Documentary,4.25
River's Edge,1986,Crime,3.5
Girls Just Want to Have Fun,1985,Comedy,3.3333333333333335
"Longest Yard, The",1974,Comedy,3.4
Necessary Roughness,1991,Comedy,2.625
Enemy at the Gates,2001,Drama,3.5125
Exit Wounds,2001,Action,2.75
"Dish, The",2001,Comedy,4.0
Memento,2000,Mystery,4.122641509433962
Heartbreakers,2001,Comedy,2.15
Say It Isn't So,2001,Comedy,2.125
Someone Like You,2001,Comedy,3.5
Spy Kids,2001,Action,2.9464285714285716
Tomcats,2001,Comedy,2.0
"Tailor of Panama, The",2001,Drama,3.2
Amores Perros (Love's a Bitch),2000,Drama,3.9347826086956523
Keep the River on Your Right: A Modern Cannibal Tale,2000,Documentary,3.5
"Gleaners & I, The (Les glaneurs et la glaneuse)",2000,Documentary,4.0
Along Came a Spider,2001,Action,3.1470588235294117
Blow,2001,Crime,3.8137254901960786
Just Visiting,2001,Comedy,2.0
Pokémon 3: The Movie,2001,Animation,2.1
Beautiful Creatures,2000,Comedy,2.0
Brigham City,2001,Crime,4.0
Bridget Jones's Diary,2001,Comedy,3.623076923076923
Joe Dirt,2001,Adventure,2.380952380952381
Josie and the Pussycats,2001,Comedy,1.75
Chopper,2000,Drama,2.0
"Circle, The (Dayereh)",2000,Drama,3.25
Crocodile Dundee in Los Angeles,2001,Comedy,2.1923076923076925
Freddy Got Fingered,2001,Comedy,2.2
"Center of the World, The",2001,Drama,3.6666666666666665
"Luzhin Defence, The",2000,Drama,3.5
"Visit, The",2000,Drama,2.0
Scarface,1983,Action,3.9328358208955225
Days of Wine and Roses,1962,Drama,4.0
Driven,2001,Action,3.0
One Night at McCool's,2001,Comedy,3.4
Town & Country,2001,Comedy,2.5
"Mummy Returns, The",2001,Action,3.088888888888889
Under the Sand,2000,Drama,4.5
Krull,1983,Action,2.9
Lost in America,1985,Comedy,2.5
Triumph of the Will (Triumph des Willens),1934,Documentary,4.166666666666667
"World According to Garp, The",1982,Comedy,3.5555555555555554
Fellini Satyricon,1969,Drama,3.5
Frankie and Johnny,1966,Comedy,3.0
Frankie and Johnny,1991,Comedy,2.8333333333333335
"City of Women, The (Città delle donne, La)",1980,Comedy,2.8333333333333335
For the Boys,1991,Comedy,2.0
Nine to Five (a.k.a. 9 to 5),1980,Comedy,2.727272727272727
Norma Rae,1979,Drama,3.5
Summer Rental,1985,Comedy,2.5
"5,000 Fingers of Dr. T, The",1953,Children,4.0
Love Story,1970,Drama,3.0
Pelle the Conqueror (Pelle erobreren),1987,Drama,3.75
Rififi (Du rififi chez les hommes),1955,Crime,4.75
"Knight's Tale, A",2001,Action,3.341463414634146
Bread and Roses,2000,Drama,4.0
Startup.com,2001,Documentary,3.6
Angel Eyes,2001,Romance,1.625
Shrek,2001,Adventure,3.8676470588235294
"Fast Food, Fast Women",2000,Comedy,4.5
Moulin Rouge,2001,Drama,3.590909090909091
Pearl Harbor,2001,Action,2.9651162790697674
Himalaya (Himalaya - l'enfance d'un chef),1999,Adventure,3.5
"Man Who Cried, The",2000,Drama,3.5
Ice Castles,1978,Drama,2.0
Love Potion #9,1992,Comedy,2.5
City Slickers,1991,Comedy,3.370967741935484
Eight Men Out,1988,Drama,3.75
"Horse Soldiers, The",1959,Adventure,4.0
"Night, The (Notte, La)",1960,Drama,4.0
Mississippi Burning,1988,Crime,3.590909090909091
"Magnificent Seven, The",1960,Adventure,3.59375
Rio Bravo,1959,Western,3.6666666666666665
Throw Momma from the Train,1987,Comedy,3.2
Yi Yi,2000,Drama,4.6
"Sand Pebbles, The",1966,Drama,3.5
Twelve O'Clock High,1949,Drama,4.5
Von Ryan's Express,1965,Action,3.75
"Animal, The",2001,Comedy,2.1363636363636362
Big Eden,2000,Drama,4.5
Evolution,2001,Comedy,3.037037037037037
Swordfish,2001,Action,3.1029411764705883
"Anniversary Party, The",2001,Drama,4.0
Divided We Fall (Musíme si pomáhat),2000,Comedy,3.8333333333333335
Catch-22,1970,Comedy,3.75
Forgotten Silver,1996,Comedy,4.25
Point Break,1991,Action,3.25
Uncommon Valor,1983,Action,3.0
Unlawful Entry,1992,Crime,2.5
Youngblood,1986,Action,2.0
Gentlemen Prefer Blondes,1953,Comedy,3.8
How to Marry a Millionaire,1953,Comedy,4.5
"Seven Year Itch, The",1955,Comedy,3.375
Tootsie,1982,Comedy,3.421875
Atlantis: The Lost Empire,2001,Adventure,3.3421052631578947
Lara Croft: Tomb Raider,2001,Action,2.9
Dr. Dolittle 2,2001,Comedy,2.3636363636363638
"Fast and the Furious, The",2001,Action,3.066666666666667
A.I. Artificial Intelligence,2001,Adventure,3.3392857142857144
Baby Boy,2001,Crime,0.5
Crazy/Beautiful,2001,Drama,3.4
Pootie Tang,2001,Comedy,3.1666666666666665
Let It Snow,1999,Comedy,4.5
Sexy Beast,2000,Crime,3.7142857142857144
"Princess and the Warrior, The (Krieger und die Kaiserin, Der)",2000,Drama,3.857142857142857
"Closet, The (Placard, Le)",2001,Comedy,3.375
"Crimson Rivers, The (Rivières pourpres, Les)",2000,Crime,3.5
Lumumba,2000,Drama,3.0
Cats & Dogs,2001,Children,2.8181818181818183
Kiss of the Dragon,2001,Action,3.7777777777777777
Scary Movie 2,2001,Comedy,2.6538461538461537
Lost and Delirious,2001,Drama,3.625
Rape Me (Baise-moi),2000,Crime,3.5
Alice,1990,Comedy,3.0
Another Woman,1988,Drama,4.5
Beach Blanket Bingo,1965,Comedy,1.5
Big Deal on Madonna Street (I Soliti Ignoti),1958,Comedy,4.0
"Cannonball Run, The",1981,Action,2.75
Cannonball Run II,1984,Action,2.5
"Diary of a Chambermaid (Journal d'une femme de chambre, Le)",1964,Comedy,3.75
Dr. Goldfoot and the Bikini Machine,1965,Comedy,5.0
"Fall of the House of Usher, The (House of Usher)",1960,Horror,3.0
Faust,1926,Drama,4.0
"Man Who Shot Liberty Valance, The",1962,Crime,4.4
Salvador,1986,Drama,4.5
September,1987,Drama,3.5
Shadows and Fog,1991,Comedy,3.3333333333333335
Something Wild,1986,Comedy,4.0
"Thing with Two Heads, The",1972,Comedy,0.75
All That Heaven Allows,1955,Drama,4.25
"Barefoot Contessa, The",1954,Drama,3.0
Cries and Whispers (Viskningar och rop),1972,Drama,4.0
"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il)",1970,Drama,3.6666666666666665
Kiss Me Deadly,1955,Film-Noir,4.0
"Lion in Winter, The",1968,Drama,3.6666666666666665
"Misfits, The",1961,Comedy,3.25
Moby Dick,1956,Drama,4.5
Sweet Smell of Success,1957,Drama,4.125
Written on the Wind,1956,Drama,4.25
"10th Victim, The (La decima vittima)",1965,Action,4.0
Obsession,1976,Mystery,3.0
Suspiria,1977,Horror,3.9375
"Fist of Fury (Chinese Connection, The) (Jing wu men)",1972,Action,3.8333333333333335
Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo),1981,Drama,3.625
"Big Boss, The (Fists of Fury) (Tang shan da xiong)",1971,Action,3.75
Game of Death,1978,Action,4.166666666666667
"Last Dragon, The",1985,Action,2.6666666666666665
Outland,1981,Action,2.75
"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)",1972,Action,4.166666666666667
T-Rex: Back to the Cretaceous,1998,Adventure,4.0
Final Fantasy: The Spirits Within,2001,Adventure,3.3548387096774195
Legally Blonde,2001,Comedy,3.15625
"Score, The",2001,Action,3.55
Adanggaman,2000,Drama,2.0
Bully,2001,Crime,3.642857142857143
Jump Tomorrow,2001,Comedy,3.5
Made,2001,Comedy,2.6666666666666665
Michael Jordan to the Max,2000,Documentary,3.5
More,1998,Animation,5.0
Africa: The Serengeti,1994,Documentary,4.0
Alaska: Spirit of the Wild,1997,Documentary,4.0
18 Again!,1988,Comedy,1.5
1969,1988,Drama,2.0
"Accidental Tourist, The",1988,Comedy,3.6
"Accused, The",1988,Drama,3.7
Above the Law,1988,Action,2.5
"Adventures of Baron Munchausen, The",1988,Adventure,3.769230769230769
Ariel,1988,Drama,3.0
Arthur 2: On the Rocks,1988,Comedy,1.5
Bat*21,1988,Drama,3.0
Beaches,1988,Comedy,2.9
"Beast of War, The (Beast, The)",1988,Drama,4.0
Big Business,1988,Comedy,2.3333333333333335
Big Top Pee-Wee,1988,Adventure,1.9375
Biloxi Blues,1988,Comedy,3.5
"Blob, The",1988,Horror,2.8333333333333335
"Bright Lights, Big City",1988,Drama,3.1666666666666665
Caddyshack II,1988,Comedy,1.5
Camille Claudel,1988,Drama,3.75
Cocktail,1988,Drama,2.9545454545454546
Colors,1988,Action,3.3333333333333335
Coming to America,1988,Comedy,3.4583333333333335
"Couch Trip, The",1988,Comedy,2.0
Critters,1986,Comedy,3.0
Crossing Delancey,1988,Comedy,5.0
D.O.A.,1988,Film-Noir,3.5
Dead Heat,1988,Action,3.0
"Dead Pool, The",1988,Action,3.0
Dirty Rotten Scoundrels,1988,Comedy,4.125
Drowning by Numbers,1988,Comedy,4.0
Ernest Saves Christmas,1988,Children,1.625
Feds,1988,Comedy,1.5
For Keeps,1988,Drama,3.0
Frantic,1988,Crime,3.1666666666666665
Gorillas in the Mist,1988,Drama,3.5
"Great Outdoors, The",1988,Comedy,2.9
High Spirits,1988,Comedy,2.0
Johnny Be Good,1988,Comedy,3.0
Lady in White (a.k.a. The Mystery of the Lady in White),1988,Horror,1.75
The Lair of the White Worm,1988,Comedy,3.75
"Land Before Time, The",1988,Adventure,3.3333333333333335
License to Drive,1988,Comedy,2.3333333333333335
Little Nikita,1988,Drama,3.0
Masquerade,1988,Mystery,1.0
Milagro Beanfield War,1988,Comedy,3.5
Moon Over Parador,1988,Comedy,3.0
My Stepmother Is an Alien,1988,Comedy,3.1
"Night in the Life of Jimmy Reardon, A",1988,Comedy,2.5
Bagdad Cafe (Out of Rosenheim),1987,Comedy,3.875
Red Heat,1988,Action,2.6666666666666665
"Return of the Living Dead, The",1985,Comedy,3.75
Return to Snowy River (a.k.a. The Man From Snowy River II),1988,Adventure,2.5
"Man from Snowy River, The",1982,Drama,3.375
Running on Empty,1988,Drama,4.333333333333333
"Serpent and the Rainbow, The",1988,Horror,3.5
Short Circuit 2,1988,Comedy,2.9
Short Circuit,1986,Comedy,3.275
"Vanishing, The (Spoorloos)",1988,Drama,3.9166666666666665
"Tetsuo, the Ironman (Tetsuo)",1988,Action,3.5
They Live,1988,Action,3.7222222222222223
Tucker: The Man and His Dream,1988,Drama,3.0
Twins,1988,Comedy,2.4642857142857144
Without a Clue,1988,Comedy,4.0
Young Einstein,1988,Comedy,1.8333333333333333
Always,1989,Drama,2.8333333333333335
American Ninja,1985,Action,2.5
Best of the Best,1989,Action,2.5
Bill & Ted's Excellent Adventure,1989,Adventure,3.7
Black Rain,1989,Action,3.0
Blaze,1989,Comedy,2.0
Blind Fury,1989,Action,3.25
Casualties of War,1989,Drama,3.8333333333333335
Chances Are,1989,Comedy,2.5
Cyborg,1989,Action,0.5
Dad,1989,Drama,4.0
Disorganized Crime,1989,Action,4.0
Dream a Little Dream,1989,Comedy,2.0
"Dream Team, The",1989,Comedy,3.375
Earth Girls Are Easy,1988,Comedy,2.25
Eddie and the Cruisers,1983,Drama,2.0
Erik the Viking,1989,Adventure,3.0
Family Business,1989,Comedy,2.25
Farewell to the King,1989,Action,3.0
Fat Man and Little Boy,1989,Drama,3.5
Gleaming the Cube,1989,Action,2.0
Great Balls of Fire!,1989,Drama,2.5
Gross Anatomy (a.k.a. A Cut Above),1989,Comedy,3.25
Harlem Nights,1989,Comedy,3.0
Her Alibi,1989,Comedy,2.5
How to Get Ahead in Advertising,1989,Comedy,3.625
"Innocent Man, An",1989,Crime,2.25
"January Man, The",1989,Comedy,2.0
Johnny Handsome,1989,Crime,4.0
Jesus of Montreal (Jésus de Montréal),1989,Drama,4.5
K-9,1989,Action,2.0
Kickboxer,1989,Action,2.5
Last Exit to Brooklyn,1989,Drama,4.0
Lean on Me,1989,Drama,3.5
Let It Ride,1989,Comedy,3.5
Little Monsters,1989,Comedy,2.25
Look Who's Talking,1989,Comedy,2.388888888888889
Loverboy,1989,Comedy,2.5
Major League,1989,Comedy,3.575
Meet the Feebles,1989,Animation,3.0
Millennium,1989,Drama,2.0
Miracle Mile,1989,Drama,3.5
New York Stories,1989,Comedy,3.125
Next of Kin,1989,Action,1.75
No Holds Barred,1989,Action,1.0
